"lemd_prg_lbp.3D.k_glszm_LargeAreaEmphasis_231","lemd_prg_lbp.3D.m2_firstorder_Maximum_229","lemd_prg_log.sigma.2.0.mm.3D_glcm_ClusterShade_226","sub"
-0.23263460899131,-0.122486196877534,0.238095917037811,2234422
-0.234494631724772,-0.542270040178927,0.249920483595382,2151024
-0.233255262263006,-0.384861371907707,0.235566622456713,2057358
-0.0254785598434973,-0.542270040178927,0.448800604349977,2425694
-0.320819843520526,-0.476656442192434,-0.974508860146576,2500377
0.650273453351998,-0.542270040178927,-0.125247485689224,2183356
0.297217344710277,-0.542270040178927,3.02087709738405,2131601
-0.18613144427033,1.81494172753111,-0.780316125435339,2152442
-0.164467510335636,-0.476656442192434,-0.131384695219465,2306893
-0.281424766793948,1.68128016781297,0.360955900909754,2009915
-0.27922202934806,-0.316583741671341,-0.881666312944219,58325
-0.342637696264703,-0.476656442192434,0.234631139118557,2395943
-0.396004812030478,-0.542270040178927,0.352966740830945,2480330
-0.264950100299793,-0.383913719520135,0.262679653081872,2076301
-0.278518714485258,1.64815241739604,-0.932092534356001,2205389
-0.336827604475999,-0.476656442192434,0.404649000786443,1975401
-0.300426126175071,0.215182633863792,-0.0346651669228153,2250648
2.21956899818428,-0.542270040178927,0.43757481155374,2185290
-0.171991683000162,3.45540462605358,0.416247648328875,2091555
-0.35412177850441,-0.542270040178927,0.408513824927426,1232870
0.0218303852308459,-0.542270040178927,-2.56604878284957,2139733
-0.132958500490673,1.89389774342402,-0.723770161782203,2559453
0.0400241005399708,1.3048553977646,1.88513176583346,1938156
-0.212402742496878,-0.542270040178927,0.421736740042326,2158101
0.134311254279004,2.15926454834774,0.0985800730025703,2199403
-0.0318279004285479,-0.476656442192434,0.206588015461934,2430773
-0.277180617240276,-0.542270040178927,0.353749856774531,1738800
-0.122440367204003,0.457232666807361,-0.949846600533944,1565177
-0.0927197798258662,-0.308711869127038,0.232043507189368,1978972
-0.356348085211248,-0.542270040178927,1.56188987471794,2487135
-0.295087602148254,3.46857346969419,0.396766240516516,1612262
-0.323560166783908,-0.542270040178927,0.260319161685026,2051378
0.05948778266586,0.544162305011239,0.165120910275729,1497807
-0.189715542163943,-3.45244827264834,-1.09688385888547,2026671
-0.044367681709125,0.80485442018784,-2.45886737891335,2340322
0.470045767827246,0.847340836965776,2.10833931618021,2293123
-0.246624442266563,-0.542270040178927,-1.16308786031039,2395415
-0.0890427289764322,0.60678668807926,0.274885487791458,1966316
-0.312677197323581,-0.542270040178927,-0.208426703994152,1973544
-0.388768505381411,0.949728215489959,0.41828317953128,2010259
-0.229440345555938,-0.542270040178927,0.350403351399227,2145694
-0.214644897389181,-0.476656442192434,0.29706788144004,965005
2.25487857697659,-0.542270040178927,-0.177347985712497,2096627
-0.276493705292265,-0.542270040178927,-1.18359716058575,2047354
-0.306327078862295,-0.542270040178927,0.0440493960726956,1364384
-0.271504253014413,0.893081305463707,0.238174199928318,2132982
-0.367010069965743,-0.476656442192434,0.369070935593117,2134220
-0.0463988089790679,-0.280252491899309,-1.3831479287379,1889409
0.307632445582334,-0.234269392306282,-0.256337350707847,1938561
-0.277149727950248,-0.512021158959653,0.388550667531281,2055667
-0.240943640366166,-0.542270040178927,0.201837479050156,2176784
-0.296555226063127,1.30489591617235,-1.22194769817275,923666
2.11299199538841,1.27243185046153,-0.459373944715985,2086044
0.249251404369885,1.64882015990312,-0.7176468779668,2078198
-0.30797253492945,-0.542270040178927,0.234805943777553,1501387
-0.25701324100948,-0.542270040178927,-0.183854935818737,1518948
0.271568025089691,-0.0817081166690845,-0.21960812791987,1606693
-0.287332655023134,-0.384861371907707,1.14245507843437,2305115
-0.308398468606711,2.84559024115311,-0.080266060467734,2237571
-0.308040626876596,-0.542270040178927,-0.136193014067084,2285214
0.337276363617814,0.300894102480113,0.390887063746269,2426863
-0.363380988498637,-0.139249871941717,0.240873853435798,2480056
0.0647426474064838,-0.542270040178927,0.234599007780777,1668599
-0.303580087183447,-0.542270040178927,0.0459609246174797,2339674
-0.0462594449844512,0.274998403905347,0.0650712726491707,2133204
-0.284142603190022,1.46766308101359,0.516133188103764,2294852
-0.233021102265534,-0.542270040178927,-1.25160688776605,2445526
-0.238825800496669,-0.542270040178927,0.339914801531706,2200416
4.90600134647002,-3.0626818815397,0.493359502507805,2168082
-0.263414864042943,-0.476656442192434,0.291210412802925,2075846
-0.23121748944294,1.73786370995165,0.375190815462666,215131
-0.330362056405183,0.554979042118957,-0.0745320560110959,2274521
-0.358182174401537,0.472592392313734,0.321252989814889,277752
-0.299680149764804,-0.384861371907707,-0.066233951417801,2078899
0.0149548608770984,0.948625877217873,0.16799810102393,2172217
-0.299793137650606,-0.493753882285226,-2.20089124300934,1614566
-0.308838638840926,-0.542270040178927,0.0175802091142425,2100050
-0.164661929621467,-0.347469979577464,1.11454669063335,2183291
-0.379013611590114,0.737242667756273,0.37507941579816,2336735
-0.21322212885286,-0.542270040178927,0.0883100369325379,2352038
0.224364879318473,1.5304643045332,0.3860643922458,2305114
-0.160769194249396,-0.476656442192434,0.177980313407015,2448298
-0.308971461723643,-0.542270040178927,-0.210091228188904,1329352
-0.307914049611177,-0.542270040178927,0.168880081446989,1183075
0.085854310727551,1.01645344052969,1.05736429483941,2110540
0.195906311988075,-0.542270040178927,-0.248512258007751,2070958
-0.253346465394737,-0.507674552283626,0.423849217885679,2340155
0.241814409100313,0.417851224030162,0.396568242490576,2075832
-0.409263995973321,-0.542270040178927,-1.68793008978941,2498991
-0.303450406841513,-0.542270040178927,0.0663770074407702,1919296
-0.270039249110061,-0.476656442192434,0.297275238002249,2401405
-0.224506193539595,-0.278993468499643,0.395097480652471,1644034
-0.305759532789582,-0.364897154097486,0.322643234070327,2405144
9.83430357946879,0.77588689202782,-1.17075947288374,2158329
0.0580509075356988,-0.384861371907707,0.381951451905546,2319068
-0.233727757775672,-0.476656442192434,0.394771128108129,2504802
2.70469699087771,-0.384861371907707,0.42866091154311,2331869
-0.364986738855015,2.63782209814743,0.133302839011805,2317120
-0.324766330254355,-0.542270040178927,0.391002955670758,2072215
-0.311134744281564,2.39851691189815,0.173186508932672,2228400
-0.271315108570564,-0.542270040178927,0.32642136107947,2145166
-0.3781870352568,0.031477705550152,0.119127584482526,1692385
-0.182268621613779,0.963314943205297,0.304864759538605,2109902
-0.286599499688329,1.2619068075775,-5.7132010708915,2219842
0.105012273182917,-0.541482838015685,-0.580807751541504,2520618
-0.0126739349779342,0.271530636572153,0.432163759197498,2419459
-0.323228297715087,2.9995496178859,0.313292740975263,2276121
-0.306523901752356,-0.542270040178927,0.478732083615557,2350037
-0.242664728304232,0.226674932557145,-0.0553982599978877,2001182
-0.105768868974924,-0.542270040178927,-2.27149312486113,2278618
-0.272521279732668,0.553587110984157,0.214796261205886,1740845
-0.264678851994084,-0.476656442192434,0.259307052131023,2321962
-0.324595671965433,-0.542270040178927,0.240678613902631,2212664
-0.411920249681733,-0.542270040178927,-1.07802380768871,2453577
1.20183149620261,-0.542270040178927,-0.2432005352865,2224150
-0.339795407933298,1.77205087416049,0.37765455169537,1967281
-0.238875537735412,-0.542270040178927,0.266577430564696,1742294
-0.372546921884371,-0.476656442192434,1.4190172325965,2488660
-0.054324946362737,0.502919348596885,-0.730063661773513,2085349
-0.291423849281873,-0.542270040178927,0.315326645297853,2247869
-0.333416786404683,0.105568396367146,0.216529458579152,2157529
-0.0149033453951334,-0.542270040178927,0.258842550300428,2119177
-0.310694596393062,1.0280756227576,-0.523103545370359,2010554
-0.398886371690349,-0.542270040178927,-0.207054004400129,2493534
-0.27068000558004,-0.272091528644169,0.399399416353203,2200813
-0.258616506985063,-0.384861371907707,0.337071263850567,2116787
-0.37151575662661,-3.89647650632596,-0.0561425197674869,1154608
1.25356112013933,0.525519189903971,0.342371733684558,2267382
0.921225543343971,-0.542270040178927,-2.8926179069927,1181124
-0.277520289738411,-0.476656442192434,-0.78332598982217,2137799
-0.234156952411293,-0.542270040178927,0.0550747508722478,1458656
-0.0976955360931787,-0.27066905455406,-2.22338801219305,2269346
-0.0963686600780169,-0.492468863390042,0.169371498071936,2092954
-0.0171959061519928,1.04420528822129,0.378656537171098,2007309
0.303913410792392,-0.542270040178927,0.381810667868791,1671370
