"mkm10d_ctvper_wavelet.LHH_glcm_ClusterShade_247","mkm10d_ctvper_wavelet.HHH_glcm_ClusterShade_236","mkm10d_ctvper_lbp.3D.m2_firstorder_Range_226","sub"
-0.0930659919783667,-0.167353431753111,0.518970542293535,2504802
0.107537880036591,0.0262878066625633,0.234556565069023,2510402
-0.127047789090702,0.00873237526831953,0.518970542293535,2520618
-0.171780430678533,-0.0278681129771293,0.282353098838991,2559453
-0.293824218540815,0.0279100286806407,-0.788255054775922,277752
-0.629311824687093,0.0507847191622974,0.397336781725115,308862
2.68375271688197,-0.308038119973676,-0.173336725940687,58325
0.166830106711782,-0.34742674536459,0.506927276778099,92173
0.512213909297894,-0.0738946119513439,0.216100222068094,923666
-0.117827877060384,-0.411830151024348,0.67395794853887,965005
-0.0463084862680491,-0.00212142481780288,0.518970542293535,983079
